Year,District Code,District Name,Building Number,Building Name,Total September Membership,Federal Expenditures Building,State and Local Expenditures Building,Total Building,Federal Expenditures District,State and Local Expenditures District,Total District,Expenditures Per September Membership,,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4130,HIGHCROFT RIDGE ELEM.,351.00,$42.51,"$9,605.06","$9,647.57",$0.30,"$2,737.97","$2,738.28","$12,385.84",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4160,MASON RIDGE ELEM.,466.06,$40.46,"$9,177.14","$9,217.60",$0.30,"$2,737.97","$2,738.28","$11,955.87",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4180,MCKELVEY ELEM.,655.13,$41.23,"$8,332.61","$8,373.85",$0.30,"$2,737.97","$2,738.28","$11,112.12",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4190,OAK BROOK ELEM.,489.00,$40.92,"$9,401.54","$9,442.46",$0.30,"$2,737.97","$2,738.28","$12,180.74",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4200,PIERREMONT ELEM.,445.24,$42.88,"$9,930.70","$9,973.58",$0.30,"$2,737.97","$2,738.28","$12,711.86",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4210,RIVER BEND ELEM.,446.00,$40.73,"$8,966.06","$9,006.79",$0.30,"$2,737.97","$2,738.28","$11,745.07",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4220,ROSS ELEM.,384.20,$43.96,"$9,669.06","$9,713.02",$0.30,"$2,737.97","$2,738.28","$12,451.29",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4235,SORRENTO SPRINGS ELEM.,264.00,$41.06,"$10,523.23","$10,564.29",$0.30,"$2,737.97","$2,738.28","$13,302.56",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4245,SHENANDOAH VALLEY ELEM.,477.00,$41.41,"$8,707.28","$8,748.69",$0.30,"$2,737.97","$2,738.28","$11,486.97",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,4260,WREN HOLLOW ELEM.,407.50,$40.82,"$9,459.91","$9,500.72",$0.30,"$2,737.97","$2,738.28","$12,239.00",,,,,,,,,,,,,,,,,,,,,,,
2019,096-095,PARKWAY C-2,9999,DISTRICT TOTALS,"17,485.69",$48.37,"$12,394.02","$12,442.39",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-098,AFFTON 101,1050,AFFTON HIGH,758.42,$182.98,"$10,480.81","$10,663.79",$0.00,"$2,392.01","$2,392.01","$13,055.81",,,,,,,,,,,,,,,,,,,,,,,
2019,096-098,AFFTON 101,3000,ROGERS MIDDLE,562.97,$8.58,"$7,904.98","$7,913.56",$0.00,"$2,392.01","$2,392.01","$10,305.57",,,,,,,,,,,,,,,,,,,,,,,
2019,096-098,AFFTON 101,4040,MESNIER PRIMARY SCH.,623.43,$58.42,"$8,169.14","$8,227.56",$0.00,"$2,392.01","$2,392.01","$10,619.58",,,,,,,,,,,,,,,,,,,,,,,
2019,096-098,AFFTON 101,4080,GOTSCH INTERMEDIATE SCH.,591.60,$16.33,"$6,125.34","$6,141.68",$0.00,"$2,392.01","$2,392.01","$8,533.69",,,,,,,,,,,,,,,,,,,,,,,
2019,096-098,AFFTON 101,9999,DISTRICT TOTALS,"2,536.42",$74.78,"$10,717.04","$10,791.83",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-099,BAYLESS,1050,BAYLESS SENIOR HIGH,465.28,$92.28,"$8,217.80","$8,310.08",$455.29,"$2,410.55","$2,865.84","$11,175.92",,,,,,,,,,,,,,,,,,,,,,,
2019,096-099,BAYLESS,2000,BAYLESS JUNIOR HIGH,411.78,$75.66,"$6,309.87","$6,385.53",$455.29,"$2,410.55","$2,865.84","$9,251.37",,,,,,,,,,,,,,,,,,,,,,,
2019,096-099,BAYLESS,4020,BAYLESS ELEMENTARY,757.62,$112.11,"$7,698.90","$7,811.00",$455.29,"$2,410.55","$2,865.84","$10,676.84",,,,,,,,,,,,,,,,,,,,,,,
2019,096-099,BAYLESS,9999,DISTRICT TOTALS,"1,634.68",$552.58,"$9,907.24","$10,459.81",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-101,BRENTWOOD,1050,BRENTWOOD HIGH,217.11,$131.81,"$17,450.95","$17,582.75",$401.88,"$5,115.30","$5,517.19","$23,099.94",,,,,,,,,,,,,,,,,,,,,,,
2019,096-101,BRENTWOOD,3000,BRENTWOOD MIDDLE,171.00,$0.00,"$10,742.04","$10,742.04",$401.88,"$5,115.30","$5,517.19","$16,259.23",,,,,,,,,,,,,,,,,,,,,,,
2019,096-101,BRENTWOOD,4040,MARK TWAIN ELEM.,184.00,$0.00,"$12,849.08","$12,849.08",$401.88,"$5,115.30","$5,517.19","$18,366.27",,,,,,,,,,,,,,,,,,,,,,,
2019,096-101,BRENTWOOD,4060,MCGRATH ELEM.,182.88,$0.00,"$11,962.62","$11,962.62",$401.88,"$5,115.30","$5,517.19","$17,479.80",,,,,,,,,,,,,,,,,,,,,,,
2019,096-101,BRENTWOOD,9999,DISTRICT TOTALS,754.99,$439.79,"$18,595.77","$19,035.56",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-102,CLAYTON,1050,CLAYTON HIGH,868.63,$28.34,"$14,616.54","$14,644.88",$438.62,"$4,127.81","$4,566.43","$19,211.31",,,,,,,,,,,,,,,,,,,,,,,
2019,096-102,CLAYTON,3000,WYDOWN MIDDLE,647.00,$20.19,"$13,129.63","$13,149.82",$438.62,"$4,127.81","$4,566.43","$17,716.25",,,,,,,,,,,,,,,,,,,,,,,
2019,096-102,CLAYTON,4020,RALPH M. CAPTAIN ELEM.,329.20,$18.47,"$12,765.81","$12,784.28",$438.62,"$4,127.81","$4,566.43","$17,350.71",,,,,,,,,,,,,,,,,,,,,,,
2019,096-102,CLAYTON,4040,GLENRIDGE ELEM.,362.00,$18.99,"$12,926.65","$12,945.65",$438.62,"$4,127.81","$4,566.43","$17,512.08",,,,,,,,,,,,,,,,,,,,,,,
2019,096-102,CLAYTON,5000,MERAMEC ELEM.,353.10,$16.68,"$12,179.54","$12,196.22",$438.62,"$4,127.81","$4,566.43","$16,762.65",,,,,,,,,,,,,,,,,,,,,,,
2019,096-102,CLAYTON,9999,DISTRICT TOTALS,"2,559.93",$460.70,"$17,555.44","$18,016.14",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-103,HANCOCK PLACE,1050,HANCOCK SR. HIGH,396.69,$70.59,"$8,711.57","$8,782.16",$0.00,"$3,576.60","$3,576.60","$12,358.77",,,,,,,,,,,,,,,,,,,,,,,
2019,096-103,HANCOCK PLACE,3000,HANCOCK PLACE MIDDLE,335.28,$0.00,"$7,914.55","$7,914.55",$0.00,"$3,576.60","$3,576.60","$11,491.15",,,,,,,,,,,,,,,,,,,,,,,
2019,096-103,HANCOCK PLACE,4020,HANCOCK PLACE ELEM.,726.00,$90.77,"$7,744.37","$7,835.14",$0.00,"$3,576.60","$3,576.60","$11,411.74",,,,,,,,,,,,,,,,,,,,,,,
2019,096-103,HANCOCK PLACE,9999,DISTRICT TOTALS,"1,457.97",$64.41,"$11,623.27","$11,687.67",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-104,JENNINGS,1050,JENNINGS HIGH,697.12,$636.34,"$9,585.26","$10,221.61",$5.74,"$3,124.83","$3,130.58","$13,352.18",,,,,,,,,,,,,,,,,,,,,,,
2019,096-104,JENNINGS,2050,JENNINGS JR. HIGH,392.00,$0.00,"$6,221.88","$6,221.88",$5.74,"$3,124.83","$3,130.58","$9,352.46",,,,,,,,,,,,,,,,,,,,,,,
2019,096-104,JENNINGS,4020,FAIRVIEW PRIMARY,202.00,$0.00,"$9,778.82","$9,778.82",$5.74,"$3,124.83","$3,130.58","$12,909.40",,,,,,,,,,,,,,,,,,,,,,,
2019,096-104,JENNINGS,4030,FAIRVIEW INTERMEDIATE,166.00,$0.00,"$5,556.67","$5,556.67",$5.74,"$3,124.83","$3,130.58","$8,687.25",,,,,,,,,,,,,,,,,,,,,,,
2019,096-104,JENNINGS,4040,NORTHVIEW ELEM.,554.00,$1.90,"$5,582.13","$5,584.02",$5.74,"$3,124.83","$3,130.58","$8,714.60",,,,,,,,,,,,,,,,,,,,,,,
2019,096-104,JENNINGS,4060,WOODLAND ELEM.,243.00,$0.00,"$6,918.76","$6,918.76",$5.74,"$3,124.83","$3,130.58","$10,049.33",,,,,,,,,,,,,,,,,,,,,,,
2019,096-104,JENNINGS,4070,KENNETH C. HANRAHAN ELEM.,199.00,$0.00,"$6,401.34","$6,401.34",$5.74,"$3,124.83","$3,130.58","$9,531.92",,,,,,,,,,,,,,,,,,,,,,,
2019,096-104,JENNINGS,9999,DISTRICT TOTALS,"2,453.12",$187.00,"$10,489.50","$10,676.50",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-106,LADUE,1050,LADUE HORTON WATKINS HIGH,"1,288.42",$23.95,"$10,631.46","$10,655.41",$0.00,"$3,164.36","$3,164.36","$13,819.77",,,,,,,,,,,,,,,,,,,,,,,
2019,096-106,LADUE,3000,LADUE MIDDLE,941.11,$17.03,"$10,316.62","$10,333.66",$0.00,"$3,164.36","$3,164.36","$13,498.01",,,,,,,,,,,,,,,,,,,,,,,
2019,096-106,LADUE,4030,LADUE FIFTH GRADE CENTER,331.85,$21.12,"$10,110.25","$10,131.38",$0.00,"$3,164.36","$3,164.36","$13,295.73",,,,,,,,,,,,,,,,,,,,,,,
2019,096-106,LADUE,4040,CONWAY ELEM.,334.21,$17.02,"$11,478.46","$11,495.48",$0.00,"$3,164.36","$3,164.36","$14,659.84",,,,,,,,,,,,,,,,,,,,,,,
2019,096-106,LADUE,5020,REED ELEM.,403.00,$14.44,"$9,740.37","$9,754.81",$0.00,"$3,164.36","$3,164.36","$12,919.17",,,,,,,,,,,,,,,,,,,,,,,
2019,096-106,LADUE,5040,OLD BONHOMME ELEM.,443.06,$38.88,"$10,039.86","$10,078.74",$0.00,"$3,164.36","$3,164.36","$13,243.09",,,,,,,,,,,,,,,,,,,,,,,
2019,096-106,LADUE,5080,SPOEDE ELEM.,416.00,$58.29,"$10,008.59","$10,066.88",$0.00,"$3,164.36","$3,164.36","$13,231.24",,,,,,,,,,,,,,,,,,,,,,,
2019,096-106,LADUE,9999,DISTRICT TOTALS,"4,157.65",$25.71,"$13,539.30","$13,565.00",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-107,MAPLEWOOD-RICHMOND HEIGHTS,1050,MAPLEWOOD-RICHMOND HGTS. HIGH,330.83,$8.63,"$11,704.77","$11,713.40",$0.00,"$3,954.89","$3,954.89","$15,668.29",,,,,,,,,,,,,,,,,,,,,,,
2019,096-107,MAPLEWOOD-RICHMOND HEIGHTS,3000,MRH MIDDLE,207.00,$6.65,"$8,284.09","$8,290.74",$0.00,"$3,954.89","$3,954.89","$12,245.63",,,,,,,,,,,,,,,,,,,,,,,
2019,096-107,MAPLEWOOD-RICHMOND HEIGHTS,4040,MRH ELEMENTARY,471.00,$36.67,"$7,293.06","$7,329.73",$0.00,"$3,954.89","$3,954.89","$11,284.62",,,,,,,,,,,,,,,,,,,,,,,
2019,096-107,MAPLEWOOD-RICHMOND HEIGHTS,4080,MRH EARLY CHILDHOOD CENTER,354.20,$55.18,"$8,901.59","$8,956.77",$0.00,"$3,954.89","$3,954.89","$12,911.66",,,,,,,,,,,,,,,,,,,,,,,
2019,096-107,MAPLEWOOD-RICHMOND HEIGHTS,9999,DISTRICT TOTALS,"1,363.03",$30.12,"$12,887.24","$12,917.36",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-109,NORMANDY SCHOOLS COLLABORATIVE,1050,NORMANDY HIGH,722.71,$181.46,"$8,524.42","$8,705.88",$541.69,"$4,518.09","$5,059.78","$13,765.67",,,,,,,,,,,,,,,,,,,,,,,
2019,096-109,NORMANDY SCHOOLS COLLABORATIVE,3000,7th and 8th Grade Center,496.00,$0.25,"$8,234.05","$8,234.30",$541.69,"$4,518.09","$5,059.78","$13,294.08",,,,,,,,,,,,,,,,,,,,,,,
2019,096-109,NORMANDY SCHOOLS COLLABORATIVE,4010,BARACK OBAMA ELEMENTARY SCHOOL,445.00,$0.00,"$6,588.03","$6,588.03",$541.69,"$4,518.09","$5,059.78","$11,647.81",,,,,,,,,,,,,,,,,,,,,,,
2019,096-109,NORMANDY SCHOOLS COLLABORATIVE,4100,JEFFERSON ELEM.,257.50,$0.00,"$8,753.41","$8,753.41",$541.69,"$4,518.09","$5,059.78","$13,813.19",,,,,,,,,,,,,,,,,,,,,,,
2019,096-109,NORMANDY SCHOOLS COLLABORATIVE,4145,LUCAS CROSSING ELEM. COMPLEX,820.90,$110.17,"$7,351.03","$7,461.20",$541.69,"$4,518.09","$5,059.78","$12,520.98",,,,,,,,,,,,,,,,,,,,,,,
2019,096-109,NORMANDY SCHOOLS COLLABORATIVE,4160,WASHINGTON ELEM.,325.00,$0.00,"$6,451.85","$6,451.85",$541.69,"$4,518.09","$5,059.78","$11,511.63",,,,,,,,,,,,,,,,,,,,,,,
2019,096-109,NORMANDY SCHOOLS COLLABORATIVE,5020,NORMANDY KINDERGARTEN CENTER,313.00,$0.00,"$7,607.10","$7,607.10",$541.69,"$4,518.09","$5,059.78","$12,666.88",,,,,,,,,,,,,,,,,,,,,,,
2019,096-109,NORMANDY SCHOOLS COLLABORATIVE,9999,DISTRICT TOTALS,"3,380.11",$607.28,"$12,193.22","$12,800.50",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,1050,RITENOUR SR. HIGH,"1,741.09",$105.97,"$7,516.49","$7,622.45",$0.03,"$2,648.52","$2,648.55","$10,271.00",,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,3000,HOECH MIDDLE,764.69,$48.70,"$7,238.86","$7,287.56",$0.03,"$2,648.52","$2,648.55","$9,936.11",,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,3050,RITENOUR MIDDLE,690.00,$116.51,"$7,419.70","$7,536.20",$0.03,"$2,648.52","$2,648.55","$10,184.75",,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,4020,BUDER ELEM.,436.31,$28.00,"$8,039.35","$8,067.35",$0.03,"$2,648.52","$2,648.55","$10,715.89",,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,4100,IVELAND ELEM.,503.05,$27.99,"$7,068.49","$7,096.49",$0.03,"$2,648.52","$2,648.55","$9,745.03",,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,4120,KRATZ ELEM.,512.24,$28.21,"$6,734.86","$6,763.07",$0.03,"$2,648.52","$2,648.55","$9,411.61",,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,4140,MARION ELEM.,501.00,$27.93,"$7,079.60","$7,107.53",$0.03,"$2,648.52","$2,648.55","$9,756.08",,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,4160,MARVIN ELEM.,536.41,$27.98,"$6,590.43","$6,618.40",$0.03,"$2,648.52","$2,648.55","$9,266.95",,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,4220,WYLAND ELEM.,497.00,$27.77,"$7,396.98","$7,424.76",$0.03,"$2,648.52","$2,648.55","$10,073.30",,,,,,,,,,,,,,,,,,,,,,,
2019,096-110,RITENOUR,9999,DISTRICT TOTALS,"6,181.79",$62.42,"$9,930.17","$9,992.59",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,1050,RIVERVIEW GARDENS SR. HIGH,"1,182.09",$679.43,"$8,170.91","$8,850.34",$626.23,"$3,301.53","$3,927.76","$12,778.09",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,3000,R. G. CENTRAL MIDDLE,716.00,$0.00,"$5,408.76","$5,408.76",$626.23,"$3,301.53","$3,927.76","$9,336.51",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,4020,DANFORTH ELEM.,312.00,$0.00,"$5,619.60","$5,619.60",$626.23,"$3,301.53","$3,927.76","$9,547.36",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,4040,WESTVIEW MIDDLE,546.00,$0.00,"$5,705.86","$5,705.86",$626.23,"$3,301.53","$3,927.76","$9,633.61",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,4050,GIBSON ELEM.,467.25,$0.00,"$4,587.83","$4,587.83",$626.23,"$3,301.53","$3,927.76","$8,515.59",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,4060,GLASGOW ELEM.,319.00,$0.00,"$5,679.09","$5,679.09",$626.23,"$3,301.53","$3,927.76","$9,606.85",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,4080,HIGHLAND ELEM.,313.00,$0.00,"$5,960.73","$5,960.73",$626.23,"$3,301.53","$3,927.76","$9,888.49",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,5000,LEMASTERS ELEM.,313.00,$0.00,"$4,690.58","$4,690.58",$626.23,"$3,301.53","$3,927.76","$8,618.33",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,5020,LEWIS AND CLARK ELEM.,158.00,$0.00,"$8,719.92","$8,719.92",$626.23,"$3,301.53","$3,927.76","$12,647.68",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,5040,MEADOWS ELEM.,368.00,$0.00,"$4,353.56","$4,353.56",$626.23,"$3,301.53","$3,927.76","$8,281.32",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,6020,KOCH ELEM.,324.00,$0.00,"$5,172.88","$5,172.88",$626.23,"$3,301.53","$3,927.76","$9,100.64",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,6040,MOLINE ELEM.,322.00,$0.00,"$6,210.89","$6,210.89",$626.23,"$3,301.53","$3,927.76","$10,138.65",,,,,,,,,,,,,,,,,,,,,,,
2019,096-111,RIVERVIEW GARDENS,9999,DISTRICT TOTALS,"5,340.34",$776.62,"$9,358.27","$10,134.89",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-112,UNIVERSITY CITY,1050,UNIVERSITY CITY SR. HIGH,727.29,$145.26,"$12,540.07","$12,685.34",$644.72,"$4,199.78","$4,844.50","$17,529.83",,,,,,,,,,,,,,,,,,,,,,,
2019,096-112,UNIVERSITY CITY,2000,BRITTANY WOODS,561.50,$9.37,"$9,668.73","$9,678.10",$644.72,"$4,199.78","$4,844.50","$14,522.59",,,,,,,,,,,,,,,,,,,,,,,
2019,096-112,UNIVERSITY CITY,4060,BARBARA JORDAN ELEM.,349.00,$82.45,"$8,632.28","$8,714.73",$644.72,"$4,199.78","$4,844.50","$13,559.22",,,,,,,,,,,,,,,,,,,,,,,
2019,096-112,UNIVERSITY CITY,4100,FLYNN PARK ELEM.,306.11,$85.65,"$9,285.38","$9,371.03",$644.72,"$4,199.78","$4,844.50","$14,215.52",,,,,,,,,,,,,,,,,,,,,,,
2019,096-112,UNIVERSITY CITY,4140,JACKSON PARK ELEM.,303.81,$74.62,"$9,151.04","$9,225.66",$644.72,"$4,199.78","$4,844.50","$14,070.16",,,,,,,,,,,,,,,,,,,,,,,
2019,096-112,UNIVERSITY CITY,4200,PERSHING ELEM.,289.00,$84.09,"$9,868.84","$9,952.93",$644.72,"$4,199.78","$4,844.50","$14,797.43",,,,,,,,,,,,,,,,,,,,,,,
2019,096-112,UNIVERSITY CITY,9999,DISTRICT TOTALS,"2,536.71",$728.63,"$14,463.68","$15,192.32",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-113,VALLEY PARK,1050,VALLEY PARK SR. HIGH,257.96,$8.92,"$9,524.72","$9,533.64",$0.00,"$3,836.94","$3,836.94","$13,370.58",,,,,,,,,,,,,,,,,,,,,,,
2019,096-113,VALLEY PARK,3000,VALLEY PARK MIDDLE,208.25,$0.00,"$10,512.69","$10,512.69",$0.00,"$3,836.94","$3,836.94","$14,349.63",,,,,,,,,,,,,,,,,,,,,,,
2019,096-113,VALLEY PARK,4020,VALLEY PARK ELEM.,376.00,$30.35,"$9,457.80","$9,488.15",$0.00,"$3,836.94","$3,836.94","$13,325.09",,,,,,,,,,,,,,,,,,,,,,,
2019,096-113,VALLEY PARK,9999,DISTRICT TOTALS,842.21,$16.28,"$13,576.07","$13,592.36",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,1050,WEBSTER GROVES HIGH,"1,379.22",$79.37,"$9,009.45","$9,088.81",$238.33,"$2,596.11","$2,834.43","$11,923.25",,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,3000,HIXSON MIDDLE,701.88,$0.00,"$8,230.86","$8,230.86",$238.33,"$2,596.11","$2,834.43","$11,065.29",,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,4020,AVERY ELEM.,501.30,$14.38,"$9,083.42","$9,097.80",$238.33,"$2,596.11","$2,834.43","$11,932.23",,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,4040,BRISTOL ELEM.,430.16,$0.00,"$8,824.53","$8,824.53",$238.33,"$2,596.11","$2,834.43","$11,658.96",,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,4060,CLARK ELEM.,306.00,$0.00,"$9,232.27","$9,232.27",$238.33,"$2,596.11","$2,834.43","$12,066.70",,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,4100,EDGAR ROAD ELEM.,416.45,$0.00,"$8,035.28","$8,035.28",$238.33,"$2,596.11","$2,834.43","$10,869.71",,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,4120,HUDSON ELEM.,211.60,$437.64,"$10,195.64","$10,633.28",$238.33,"$2,596.11","$2,834.43","$13,467.71",,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,4160,DR. HENRY GIVENS JR. ELEM.,126.60,$0.00,"$2,784.35","$2,784.35",$238.33,"$2,596.11","$2,834.43","$5,618.79",,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,4180,STEGER SIXTH GRADE CTR.,379.00,$510.98,"$9,917.29","$10,428.27",$238.33,"$2,596.11","$2,834.43","$13,262.70",,,,,,,,,,,,,,,,,,,,,,,
2019,096-114,WEBSTER GROVES,9999,DISTRICT TOTALS,"4,452.21",$328.83,"$11,354.11","$11,682.94",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,1015,JUVENILE DETENTION CTR.,45.00,$37.72,"$40,986.81","$41,024.54",$578.03,"$32,557.69","$33,135.73","$74,160.26",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,1059,HIRAM NEUWOEHNER,124.95,"$1,130.26","$53,929.68","$55,059.94",$578.03,"$32,557.69","$33,135.73","$88,195.66",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,1069,SOUTHVIEW HIGH,96.65,"$1,155.04","$55,323.47","$56,478.51",$578.03,"$32,557.69","$33,135.73","$89,614.24",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,1089,NORTHVIEW,162.22,"$1,004.15","$45,390.79","$46,394.94",$578.03,"$32,557.69","$33,135.73","$79,530.66",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,1100,NORTH TECHNICAL,500.45,$79.42,"$20,338.68","$20,418.10",$578.03,"$32,557.69","$33,135.73","$53,553.83",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,1150,SOUTH TECHNICAL,337.12,$207.04,"$20,254.08","$20,461.11",$578.03,"$32,557.69","$33,135.73","$53,596.84",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,4029,ACKERMAN SCH.,156.74,$977.32,"$46,764.78","$47,742.10",$578.03,"$32,557.69","$33,135.73","$80,877.83",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,4069,LITZSINGER,129.02,"$1,387.81","$51,978.37","$53,366.19",$578.03,"$32,557.69","$33,135.73","$86,501.91",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,4269,SOUTHVIEW,66.51,"$1,873.43","$63,570.51","$65,443.94",$578.03,"$32,557.69","$33,135.73","$98,579.67",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,9990,EXTERNAL SITES,413.54,"$96,138.02","$611,628.50","$707,766.51",$578.03,"$32,557.69","$33,135.73","$740,902.24",,,,,,,,,,,,,,,,,,,,,,,
2019,096-119,SPECL. SCH. DST. ST. LOUIS CO.,9999,DISTRICT TOTALS,"2,032.20","$20,625.64","$184,854.15","$205,479.79",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,097-116,MIAMI R-I,4020,MIAMI ELEM.,77.87,$403.96,"$8,672.44","$9,076.40",$0.00,"$4,852.23","$4,852.23","$13,928.63",,,,,,,,,,,,,,,,,,,,,,,
2019,097-116,MIAMI R-I,9999,DISTRICT TOTALS,77.87,$403.96,"$13,524.67","$13,928.63",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,097-118,OREARVILLE R-IV,4020,OREARVILLE ELEM.,64.54,$914.49,"$8,919.31","$9,833.80",$0.00,"$3,038.52","$3,038.52","$12,872.31",,,,,,,,,,,,,,,,,,,,,,,
2019,097-118,OREARVILLE R-IV,9999,DISTRICT TOTALS,64.54,$914.49,"$11,957.82","$12,872.31",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,097-119,MALTA BEND R-V,1050,MALTA BEND HIGH,34.13,"$1,101.93","$14,846.67","$15,948.60",$0.00,"$8,530.72","$8,530.72","$24,479.32",,,,,,,,,,,,,,,,,,,,,,,
2019,097-119,MALTA BEND R-V,4020,MALTA BEND ELEM.,41.00,$0.00,"$12,222.48","$12,222.48",$0.00,"$8,530.72","$8,530.72","$20,753.19",,,,,,,,,,,,,,,,,,,,,,,
2019,097-119,MALTA BEND R-V,9999,DISTRICT TOTALS,75.13,$500.59,"$21,945.31","$22,445.90",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,097-122,HARDEMAN R-X,4020,HARDEMAN ELEM.,76.00,$562.30,"$8,042.45","$8,604.75",$367.50,"$2,993.04","$3,360.54","$11,965.29",,,,,,,,,,,,,,,,,,,,,,,
